Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-3eqj,Randomise questionnaire elements?,Question Key,Response
14,1643653730109,31/01/2022 18:28:50,1643653729424,0,31/01/2022 18:28:49,62188,20,questionnaire-e2l7,,19028791,BLIND,5636687,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,173,No,Handedness-quantised,2
15,1643653730109,31/01/2022 18:28:50,1643653729424,0,31/01/2022 18:28:49,62188,20,questionnaire-e2l7,,19028791,BLIND,5636687,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,173,No,medical_condition_motor-1,No
16,1643653730109,31/01/2022 18:28:50,1643653729425,0,31/01/2022 18:28:49,62188,20,questionnaire-e2l7,,19028791,BLIND,5636687,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,173,No,medical_condition_motor-text,
17,1643653730109,31/01/2022 18:28:50,1643653729425,0,31/01/2022 18:28:49,62188,20,questionnaire-e2l7,,19028791,BLIND,5636687,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,173,No,medical_condition_vision-1,No
18,1643653730109,31/01/2022 18:28:50,1643653729425,0,31/01/2022 18:28:49,62188,20,questionnaire-e2l7,,19028791,BLIND,5636687,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,173,No,medical_condition_vision-text,
19,1643653730109,31/01/2022 18:28:50,1643653729426,0,31/01/2022 18:28:49,62188,20,questionnaire-e2l7,,19028791,BLIND,5636687,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,173,No,cataract_predictors-1,No
20,1643653730109,31/01/2022 18:28:50,1643653729426,0,31/01/2022 18:28:49,62188,20,questionnaire-e2l7,,19028791,BLIND,5636687,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,173,No,carer,No
21,1643653730109,31/01/2022 18:28:50,1643653729427,0,31/01/2022 18:28:49,62188,20,questionnaire-e2l7,,19028791,BLIND,5636687,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,173,No,carer-quantised,2
22,1643653730109,31/01/2022 18:28:50,1643653729427,0,31/01/2022 18:28:49,62188,20,questionnaire-e2l7,,19028791,BLIND,5636687,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,173,No,carer_completing_onbehalf,N/A
23,1643653730558,31/01/2022 18:28:50,1643653729428,0,31/01/2022 18:28:49,62188,20,questionnaire-e2l7,,19028791,BLIND,5636687,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,173,No,carer_completing_onbehalf-quantised,3
24,1643653730558,31/01/2022 18:28:50,1643653729429,0,31/01/2022 18:28:49,62188,20,questionnaire-e2l7,,19028791,BLIND,5636687,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,173,No,END QUESTIONNAIRE,54027
1,1643651093995,31/01/2022 17:44:53,1643651093392,0,31/01/2022 17:44:53,62188,20,questionnaire-e2l7,,19026395,BLIND,5635923,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1536x722,,Demographics,2,178,No,BEGIN QUESTIONNAIRE,
2,1643651166968,31/01/2022 17:46:06,1643651166394,0,31/01/2022 17:46:06,62188,20,questionnaire-e2l7,,19026395,BLIND,5635923,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,178,No,sex,Female
3,1643651167054,31/01/2022 17:46:07,1643651166398,0,31/01/2022 17:46:06,62188,20,questionnaire-e2l7,,19026395,BLIND,5635923,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,178,No,sex-quantised,1
4,1643651167054,31/01/2022 17:46:07,1643651166398,0,31/01/2022 17:46:06,62188,20,questionnaire-e2l7,,19026395,BLIND,5635923,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,178,No,height,"5'9"" - 5'10"""
5,1643651167054,31/01/2022 17:46:07,1643651166398,0,31/01/2022 17:46:06,62188,20,questionnaire-e2l7,,19026395,BLIND,5635923,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,178,No,height-quantised,6
6,1643651167054,31/01/2022 17:46:07,1643651166398,0,31/01/2022 17:46:06,62188,20,questionnaire-e2l7,,19026395,BLIND,5635923,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,178,No,weight-unit,metric
7,1643651167054,31/01/2022 17:46:07,1643651166399,0,31/01/2022 17:46:06,62188,20,questionnaire-e2l7,,19026395,BLIND,5635923,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,178,No,weight-first,61
8,1643651167054,31/01/2022 17:46:07,1643651166399,0,31/01/2022 17:46:06,62188,20,questionnaire-e2l7,,19026395,BLIND,5635923,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,178,No,weight-second,
9,1643651167054,31/01/2022 17:46:07,1643651166400,0,31/01/2022 17:46:06,62188,20,questionnaire-e2l7,,19026395,BLIND,5635923,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,178,No,age_in_years ,20
10,1643651167054,31/01/2022 17:46:07,1643651166400,0,31/01/2022 17:46:06,62188,20,questionnaire-e2l7,,19026395,BLIND,5635923,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,178,No,education ,"""A"" or ""AS"" Level"
11,1643651167054,31/01/2022 17:46:07,1643651166400,0,31/01/2022 17:46:06,62188,20,questionnaire-e2l7,,19026395,BLIND,5635923,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,178,No,education -quantised,4
12,1643651167054,31/01/2022 17:46:07,1643651166401,0,31/01/2022 17:46:06,62188,20,questionnaire-e2l7,,19026395,BLIND,5635923,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,178,No,education -text,
13,1643651167054,31/01/2022 17:46:07,1643651166401,0,31/01/2022 17:46:06,62188,20,questionnaire-e2l7,,19026395,BLIND,5635923,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,178,No,Handedness,Right
14,1643651167054,31/01/2022 17:46:07,1643651166402,0,31/01/2022 17:46:06,62188,20,questionnaire-e2l7,,19026395,BLIND,5635923,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,178,No,Handedness-quantised,2
15,1643651167054,31/01/2022 17:46:07,1643651166402,0,31/01/2022 17:46:06,62188,20,questionnaire-e2l7,,19026395,BLIND,5635923,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,178,No,medical_condition_motor-1,No
16,1643651167054,31/01/2022 17:46:07,1643651166402,0,31/01/2022 17:46:06,62188,20,questionnaire-e2l7,,19026395,BLIND,5635923,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,178,No,medical_condition_motor-text,
17,1643651167054,31/01/2022 17:46:07,1643651166403,0,31/01/2022 17:46:06,62188,20,questionnaire-e2l7,,19026395,BLIND,5635923,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,178,No,medical_condition_vision-1,No
18,1643651167054,31/01/2022 17:46:07,1643651166403,0,31/01/2022 17:46:06,62188,20,questionnaire-e2l7,,19026395,BLIND,5635923,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,178,No,medical_condition_vision-text,
19,1643651167054,31/01/2022 17:46:07,1643651166404,0,31/01/2022 17:46:06,62188,20,questionnaire-e2l7,,19026395,BLIND,5635923,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,178,No,cataract_predictors-1,No
20,1643651167054,31/01/2022 17:46:07,1643651166405,0,31/01/2022 17:46:06,62188,20,questionnaire-e2l7,,19026395,BLIND,5635923,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,178,No,carer,No
21,1643651167054,31/01/2022 17:46:07,1643651166405,0,31/01/2022 17:46:06,62188,20,questionnaire-e2l7,,19026395,BLIND,5635923,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,178,No,carer-quantised,2
22,1643651167054,31/01/2022 17:46:07,1643651166406,0,31/01/2022 17:46:06,62188,20,questionnaire-e2l7,,19026395,BLIND,5635923,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,178,No,carer_completing_onbehalf,N/A
23,1643651167143,31/01/2022 17:46:07,1643651166407,0,31/01/2022 17:46:06,62188,20,questionnaire-e2l7,,19026395,BLIND,5635923,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,178,No,carer_completing_onbehalf-quantised,3
24,1643651167143,31/01/2022 17:46:07,1643651166407,0,31/01/2022 17:46:06,62188,20,questionnaire-e2l7,,19026395,BLIND,5635923,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,178,No,END QUESTIONNAIRE,73015
1,1643628320169,31/01/2022 11:25:20,1643628316894,0,31/01/2022 11:25:16,62188,20,questionnaire-e2l7,,19009687,BLIND,5631005,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,173,No,BEGIN QUESTIONNAIRE,
2,1643628435344,31/01/2022 11:27:15,1643628432092,0,31/01/2022 11:27:12,62188,20,questionnaire-e2l7,,19009687,BLIND,5631005,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,173,No,sex,Male
3,1643628435456,31/01/2022 11:27:15,1643628432094,0,31/01/2022 11:27:12,62188,20,questionnaire-e2l7,,19009687,BLIND,5631005,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,173,No,sex-quantised,2
4,1643628435456,31/01/2022 11:27:15,1643628432094,0,31/01/2022 11:27:12,62188,20,questionnaire-e2l7,,19009687,BLIND,5631005,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,173,No,height,"5'7"" - 5'8"""
5,1643628435456,31/01/2022 11:27:15,1643628432094,0,31/01/2022 11:27:12,62188,20,questionnaire-e2l7,,19009687,BLIND,5631005,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,173,No,height-quantised,5
6,1643628435456,31/01/2022 11:27:15,1643628432094,0,31/01/2022 11:27:12,62188,20,questionnaire-e2l7,,19009687,BLIND,5631005,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,173,No,weight-unit,imperial
7,1643628435456,31/01/2022 11:27:15,1643628432094,0,31/01/2022 11:27:12,62188,20,questionnaire-e2l7,,19009687,BLIND,5631005,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,173,No,weight-first,17
8,1643628435456,31/01/2022 11:27:15,1643628432094,0,31/01/2022 11:27:12,62188,20,questionnaire-e2l7,,19009687,BLIND,5631005,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,173,No,weight-second,7
9,1643628435456,31/01/2022 11:27:15,1643628432094,0,31/01/2022 11:27:12,62188,20,questionnaire-e2l7,,19009687,BLIND,5631005,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,173,No,age_in_years ,49
10,1643628435456,31/01/2022 11:27:15,1643628432094,0,31/01/2022 11:27:12,62188,20,questionnaire-e2l7,,19009687,BLIND,5631005,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,173,No,education ,Vocational qualification (GNVQ or BTEC)
11,1643628435456,31/01/2022 11:27:15,1643628432094,0,31/01/2022 11:27:12,62188,20,questionnaire-e2l7,,19009687,BLIND,5631005,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,173,No,education -quantised,3
12,1643628435456,31/01/2022 11:27:15,1643628432095,0,31/01/2022 11:27:12,62188,20,questionnaire-e2l7,,19009687,BLIND,5631005,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,173,No,education -text,
13,1643628435456,31/01/2022 11:27:15,1643628432095,0,31/01/2022 11:27:12,62188,20,questionnaire-e2l7,,19009687,BLIND,5631005,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,173,No,Handedness,Right
14,1643628435456,31/01/2022 11:27:15,1643628432095,0,31/01/2022 11:27:12,62188,20,questionnaire-e2l7,,19009687,BLIND,5631005,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,173,No,Handedness-quantised,2
15,1643628435456,31/01/2022 11:27:15,1643628432095,0,31/01/2022 11:27:12,62188,20,questionnaire-e2l7,,19009687,BLIND,5631005,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,173,No,medical_condition_motor-1,No
16,1643628435456,31/01/2022 11:27:15,1643628432095,0,31/01/2022 11:27:12,62188,20,questionnaire-e2l7,,19009687,BLIND,5631005,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,173,No,medical_condition_motor-text,
17,1643628435456,31/01/2022 11:27:15,1643628432095,0,31/01/2022 11:27:12,62188,20,questionnaire-e2l7,,19009687,BLIND,5631005,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,173,No,medical_condition_vision-1,No
18,1643628435456,31/01/2022 11:27:15,1643628432095,0,31/01/2022 11:27:12,62188,20,questionnaire-e2l7,,19009687,BLIND,5631005,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,173,No,medical_condition_vision-text,
19,1643628435456,31/01/2022 11:27:15,1643628432096,0,31/01/2022 11:27:12,62188,20,questionnaire-e2l7,,19009687,BLIND,5631005,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,173,No,cataract_predictors-1,No
20,1643628435456,31/01/2022 11:27:15,1643628432096,0,31/01/2022 11:27:12,62188,20,questionnaire-e2l7,,19009687,BLIND,5631005,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,173,No,carer,No
21,1643628435456,31/01/2022 11:27:15,1643628432096,0,31/01/2022 11:27:12,62188,20,questionnaire-e2l7,,19009687,BLIND,5631005,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,173,No,carer-quantised,2
22,1643628435456,31/01/2022 11:27:15,1643628432096,0,31/01/2022 11:27:12,62188,20,questionnaire-e2l7,,19009687,BLIND,5631005,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,173,No,carer_completing_onbehalf,No
23,1643628435518,31/01/2022 11:27:15,1643628432096,0,31/01/2022 11:27:12,62188,20,questionnaire-e2l7,,19009687,BLIND,5631005,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,173,No,carer_completing_onbehalf-quantised,2
24,1643628435518,31/01/2022 11:27:15,1643628432096,0,31/01/2022 11:27:12,62188,20,questionnaire-e2l7,,19009687,BLIND,5631005,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.99,1440x900,1440x821,,Demographics,2,173,No,END QUESTIONNAIRE,115202
1,1643481640549,29/01/2022 18:40:40,1643481640839,0,29/01/2022 18:40:40,62188,20,questionnaire-e2l7,,18985370,BLIND,5624292,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1536x722,,Demographics,2,193,No,BEGIN QUESTIONNAIRE,
2,1643481697854,29/01/2022 18:41:37,1643481698183,0,29/01/2022 18:41:38,62188,20,questionnaire-e2l7,,18985370,BLIND,5624292,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,193,No,sex,Male
3,1643481697945,29/01/2022 18:41:37,1643481698185,0,29/01/2022 18:41:38,62188,20,questionnaire-e2l7,,18985370,BLIND,5624292,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,193,No,sex-quantised,2
4,1643481697945,29/01/2022 18:41:37,1643481698185,0,29/01/2022 18:41:38,62188,20,questionnaire-e2l7,,18985370,BLIND,5624292,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,193,No,height,"6'3"" - 6'4"""
5,1643481697945,29/01/2022 18:41:37,1643481698185,0,29/01/2022 18:41:38,62188,20,questionnaire-e2l7,,18985370,BLIND,5624292,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,193,No,height-quantised,9
6,1643481697945,29/01/2022 18:41:37,1643481698185,0,29/01/2022 18:41:38,62188,20,questionnaire-e2l7,,18985370,BLIND,5624292,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,193,No,weight-unit,metric
7,1643481697945,29/01/2022 18:41:37,1643481698185,0,29/01/2022 18:41:38,62188,20,questionnaire-e2l7,,18985370,BLIND,5624292,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,193,No,weight-first,93
8,1643481697945,29/01/2022 18:41:37,1643481698185,0,29/01/2022 18:41:38,62188,20,questionnaire-e2l7,,18985370,BLIND,5624292,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,193,No,weight-second,
9,1643481697945,29/01/2022 18:41:37,1643481698185,0,29/01/2022 18:41:38,62188,20,questionnaire-e2l7,,18985370,BLIND,5624292,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,193,No,age_in_years ,20
10,1643481697945,29/01/2022 18:41:37,1643481698185,0,29/01/2022 18:41:38,62188,20,questionnaire-e2l7,,18985370,BLIND,5624292,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,193,No,education ,"""A"" or ""AS"" Level"
11,1643481697945,29/01/2022 18:41:37,1643481698186,0,29/01/2022 18:41:38,62188,20,questionnaire-e2l7,,18985370,BLIND,5624292,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,193,No,education -quantised,4
12,1643481697945,29/01/2022 18:41:37,1643481698186,0,29/01/2022 18:41:38,62188,20,questionnaire-e2l7,,18985370,BLIND,5624292,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,193,No,education -text,
13,1643481697945,29/01/2022 18:41:37,1643481698186,0,29/01/2022 18:41:38,62188,20,questionnaire-e2l7,,18985370,BLIND,5624292,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,193,No,Handedness,Right
14,1643481697945,29/01/2022 18:41:37,1643481698186,0,29/01/2022 18:41:38,62188,20,questionnaire-e2l7,,18985370,BLIND,5624292,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,193,No,Handedness-quantised,2
15,1643481697945,29/01/2022 18:41:37,1643481698186,0,29/01/2022 18:41:38,62188,20,questionnaire-e2l7,,18985370,BLIND,5624292,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,193,No,medical_condition_motor-1,No
16,1643481697945,29/01/2022 18:41:37,1643481698186,0,29/01/2022 18:41:38,62188,20,questionnaire-e2l7,,18985370,BLIND,5624292,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,193,No,medical_condition_motor-text,
17,1643481697945,29/01/2022 18:41:37,1643481698186,0,29/01/2022 18:41:38,62188,20,questionnaire-e2l7,,18985370,BLIND,5624292,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,193,No,medical_condition_vision-1,No
18,1643481697945,29/01/2022 18:41:37,1643481698187,0,29/01/2022 18:41:38,62188,20,questionnaire-e2l7,,18985370,BLIND,5624292,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,193,No,medical_condition_vision-text,
19,1643481697945,29/01/2022 18:41:37,1643481698187,0,29/01/2022 18:41:38,62188,20,questionnaire-e2l7,,18985370,BLIND,5624292,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,193,No,cataract_predictors-1,No
20,1643481697945,29/01/2022 18:41:37,1643481698187,0,29/01/2022 18:41:38,62188,20,questionnaire-e2l7,,18985370,BLIND,5624292,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,193,No,carer,No
21,1643481697945,29/01/2022 18:41:37,1643481698187,0,29/01/2022 18:41:38,62188,20,questionnaire-e2l7,,18985370,BLIND,5624292,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,193,No,carer-quantised,2
22,1643481697945,29/01/2022 18:41:37,1643481698187,0,29/01/2022 18:41:38,62188,20,questionnaire-e2l7,,18985370,BLIND,5624292,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,193,No,carer_completing_onbehalf,N/A
23,1643481698010,29/01/2022 18:41:38,1643481698187,0,29/01/2022 18:41:38,62188,20,questionnaire-e2l7,,18985370,BLIND,5624292,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,193,No,carer_completing_onbehalf-quantised,3
24,1643481698010,29/01/2022 18:41:38,1643481698187,0,29/01/2022 18:41:38,62188,20,questionnaire-e2l7,,18985370,BLIND,5624292,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.99,1536x864,1519x722,,Demographics,2,193,No,END QUESTIONNAIRE,57348
1,1643307821034,27/01/2022 18:23:41,1643307821761,0,27/01/2022 18:23:41,62188,20,questionnaire-e2l7,,18940770,BLIND,5610774,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1280x720,,Demographics,2,157,No,BEGIN QUESTIONNAIRE,
2,1643308003464,27/01/2022 18:26:43,1643308004162,0,27/01/2022 18:26:44,62188,20,questionnaire-e2l7,,18940770,BLIND,5610774,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,157,No,sex,Female
3,1643308003560,27/01/2022 18:26:43,1643308004164,0,27/01/2022 18:26:44,62188,20,questionnaire-e2l7,,18940770,BLIND,5610774,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,157,No,sex-quantised,1
4,1643308003560,27/01/2022 18:26:43,1643308004164,0,27/01/2022 18:26:44,62188,20,questionnaire-e2l7,,18940770,BLIND,5610774,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,157,No,height,"5'1"" - 5'2"""
5,1643308003560,27/01/2022 18:26:43,1643308004164,0,27/01/2022 18:26:44,62188,20,questionnaire-e2l7,,18940770,BLIND,5610774,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,157,No,height-quantised,2
6,1643308003560,27/01/2022 18:26:43,1643308004164,0,27/01/2022 18:26:44,62188,20,questionnaire-e2l7,,18940770,BLIND,5610774,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,157,No,weight-unit,imperial
7,1643308003560,27/01/2022 18:26:43,1643308004164,0,27/01/2022 18:26:44,62188,20,questionnaire-e2l7,,18940770,BLIND,5610774,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,157,No,weight-first,8
8,1643308003560,27/01/2022 18:26:43,1643308004165,0,27/01/2022 18:26:44,62188,20,questionnaire-e2l7,,18940770,BLIND,5610774,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,157,No,weight-second,1
9,1643308003560,27/01/2022 18:26:43,1643308004165,0,27/01/2022 18:26:44,62188,20,questionnaire-e2l7,,18940770,BLIND,5610774,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,157,No,age_in_years ,22
10,1643308003560,27/01/2022 18:26:43,1643308004165,0,27/01/2022 18:26:44,62188,20,questionnaire-e2l7,,18940770,BLIND,5610774,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,157,No,education ,Undergraduate degree
11,1643308003560,27/01/2022 18:26:43,1643308004165,0,27/01/2022 18:26:44,62188,20,questionnaire-e2l7,,18940770,BLIND,5610774,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.69,1280x720,1263x720,,Demographics,2,157,No,education -quantised,6
